m_x,r,T,rho,P,l,X,Y,He3,C12,N14,O16,T6,n_e,m_y,X 7Be,pp,B8,N13,O15,F17,Be7,pep,hep
0.0003085,0.01428,15400000.0,148.0,2.31e+17,0.00257,0.37037,0.61451,9.37e-06,7.74e-06,0.00374,0.0061,15.409585365853658,2.007,2.7180487804878045e-05,1.53e-11,0.0001765365853658536,0.0019653658536585364,0.0011812195121951219,0.001638292682926829,0.0018068292682926828,0.000830560975609756,0.00027280487804878047,7.697073170731707e-05
0.0003138,0.01436,15400000.0,148.0,2.31e+17,0.00261,0.37044,0.61444,9.37e-06,7.74e-06,0.00374,0.0061,15.40880487804878,2.007,2.7473170731707312e-05,1.5295121951219515e-11,0.00017843902439024388,0.0019848780487804877,0.0011929268292682927,0.0016543902439024388,0.0018243902439024388,0.0008391463414634145,0.00027573170731707316,7.781463414634146e-05
0.0003219,0.01449,15400000.0,148.0,2.31e+17,0.00268,0.37054,0.61434,9.38e-06,7.74e-06,0.00374,0.0061,15.407536585365854,2.007,2.7948780487804876e-05,1.5263414634146343e-11,0.00018129268292682924,0.0020165853658536586,0.001211951219512195,0.0016829268292682927,0.0018529268292682927,0.0008530975609756096,0.00028048780487804876,7.920975609756098e-05
0.0003304,0.01461,15400000.0,148.0,2.31e+17,0.00275,0.37064,0.61423,9.39e-06,7.74e-06,0.00374,0.0061,15.406365853658537,2.007,2.838780487804878e-05,1.5234146341463415e-11,0.00018392682926829268,0.0020458536585365853,0.0012295121951219512,0.0017092682926829268,0.0018792682926829269,0.0008659756097560976,0.0002848780487804878,8.049756097560975e-05
0.000336,0.0147,15400000.0,148.0,2.31e+17,0.0028,0.37071,0.61416,9.4e-06,7.74e-06,0.00374,0.0061,15.405487804878048,2.007,2.8717073170731707e-05,1.521219512195122e-11,0.00018590243902439024,0.0020678048780487803,0.0012426829268292684,0.0017290243902439025,0.0018990243902439025,0.0008756341463414634,0.0002881707317073171,8.146341463414634e-05
0.0003445,0.01482,15400000.0,148.0,2.31e+17,0.00287,0.37082,0.61406,9.41e-06,7.74e-06,0.00374,0.0061,15.404487804878048,2.006829268292683,2.917317073170732e-05,1.52e-11,0.0001888780487804878,0.0020970731707317075,0.0012602439024390244,0.001753658536585366,0.0019253658536585367,0.0008888536585365854,0.0002927317073170732,8.278536585365854e-05
0.0003531,0.01494,15400000.0,148.0,2.31e+17,0.00294,0.37092,0.61395,9.41e-06,7.74e-06,0.00374,0.0061,15.403609756097561,2.0065365853658537,2.964146341463415e-05,1.52e-11,0.00019209756097560976,0.0021263414634146343,0.0012778048780487806,0.0017770731707317075,0.001951707317073171,0.0009023170731707318,0.00029741463414634147,8.413170731707318e-05
0.0003559,0.01498,15400000.0,148.0,2.31e+17,0.00296,0.37096,0.61392,9.42e-06,7.74e-06,0.00374,0.0061,15.403317073170731,2.006439024390244,2.9797560975609758e-05,1.52e-11,0.00019317073170731707,0.0021360975609756097,0.001283658536585366,0.0017848780487804878,0.001960487804878049,0.0009068048780487805,0.0002989756097560976,8.458048780487805e-05
0.0003645,0.0151,15400000.0,148.0,2.3e+17,0.00303,0.37106,0.61381,9.43e-06,7.73e-06,0.00374,0.0061,15.402439024390244,2.0061463414634146,3.026585365853659e-05,1.52e-11,0.00019639024390243903,0.002165365853658537,0.001301219512195122,0.0018082926829268294,0.001986829268292683,0.0009202682926829269,0.0003036585365853659,8.59268292682927e-05
0.0003699,0.01518,15400000.0,148.0,2.3e+17,0.00308,0.37112,0.61375,9.43e-06,7.73e-06,0.00374,0.0061,15.401756097560975,2.006,3.0578048780487805e-05,1.52e-11,0.0001984878048780488,0.002185365853658537,0.0013134146341463415,0.0018243902439024392,0.002004878048780488,0.0009292926829268293,0.0003067804878048781,8.682926829268294e-05
0.0003775,0.01528,15400000.0,148.0,2.3e+17,0.00314,0.37122,0.61366,9.44e-06,7.73e-06,0.00374,0.0061,15.400536585365852,2.006,3.096829268292683e-05,1.52e-11,0.0002009268292682927,0.0022121951219512197,0.0013304878048780487,0.0018463414634146342,0.002029268292682927,0.0009407560975609756,0.0003106829268292683,8.797560975609757e-05
0.0003863,0.0154,15400000.0,148.0,2.3e+17,0.00321,0.37132,0.61356,9.45e-06,7.73e-06,0.00374,0.0061,15.399073170731707,2.006,3.143658536585366e-05,1.52e-11,0.00020385365853658536,0.0022443902439024392,0.0013509756097560975,0.0018726829268292684,0.0020585365853658536,0.0009545121951219513,0.0003153658536585366,8.935121951219513e-05
0.0003938,0.0155,15400000.0,148.0,2.3e+17,0.00327,0.37141,0.61347,9.45e-06,7.73e-06,0.00374,0.0061,15.397853658536585,2.006,3.182682926829268e-05,1.52e-11,0.00020629268292682925,0.002271219512195122,0.0013680487804878048,0.0018946341463414633,0.0020829268292682926,0.0009659756097560975,0.0003192682926829268,9.049756097560975e-05
0.0003987,0.01557,15400000.0,148.0,2.3e+17,0.00331,0.37146,0.61341,9.46e-06,7.73e-06,0.00374,0.0061,15.397,2.006,3.21e-05,1.52e-11,0.000208,0.00229,0.00138,0.00191,0.0021,0.000974,0.000322,9.13e-05
0.0004093,0.0157,15400000.0,148.0,2.3e+17,0.0034,0.37159,0.61329,9.47e-06,7.73e-06,0.00374,0.0061,15.395731707317074,2.006,3.26390243902439e-05,1.516829268292683e-11,0.0002114878048780487,0.0023217073170731703,0.001399024390243902,0.0019385365853658533,0.0021285365853658533,0.0009885853658536583,0.00032707317073170725,9.285365853658534e-05
0.0004163,0.01579,15400000.0,148.0,2.3e+17,0.00346,0.37167,0.61321,9.48e-06,7.73e-06,0.00374,0.0061,15.394853658536586,2.006,3.301219512195121e-05,1.5146341463414634e-11,0.0002139024390243902,0.0023436585365853653,0.0014121951219512193,0.0019582926829268287,0.002148292682926829,0.0009986829268292681,0.00033058536585365845,9.39292682926829e-05
0.0004268,0.01593,15400000.0,148.0,2.3e+17,0.00355,0.37179,0.61309,9.49e-06,7.73e-06,0.00374,0.0061,15.393487804878049,2.006,3.3592682926829263e-05,1.5112195121951222e-11,0.00021765853658536582,0.0023778048780487802,0.001432682926829268,0.001989024390243902,0.002179024390243902,0.001014390243902439,0.0003360487804878048,9.560243902439022e-05
0.0004379,0.01606,15400000.0,148.0,2.3e+17,0.00364,0.37191,0.61296,9.5e-06,7.72e-06,0.00374,0.00611,15.392219512195123,2.0058048780487803,3.413170731707317e-05,1.51e-11,0.00022114634146341467,0.002411463414634147,0.0014517073170731709,0.0020175609756097564,0.0022095121951219514,0.0010297560975609757,0.00034131707317073173,9.713658536585366e-05
0.0004453,0.01616,15400000.0,148.0,2.3e+17,0.0037,0.372,0.61288,9.5e-06,7.72e-06,0.00374,0.00611,15.391243902439024,2.005560975609756,3.4546341463414636e-05,1.51e-11,0.00022382926829268295,0.0024382926829268296,0.0014663414634146343,0.0020395121951219514,0.0022339024390243905,0.0010419512195121953,0.00034546341463414636,9.830731707317074e-05
0.0004565,0.01629,15400000.0,148.0,2.3e+17,0.00379,0.37212,0.61275,9.52e-06,7.72e-06,0.00374,0.00611,15.389975609756098,2.005243902439024,3.508536585365854e-05,1.51e-11,0.00022731707317073173,0.0024731707317073174,0.0014853658536585366,0.002068048780487805,0.002265609756097561,0.0010578048780487805,0.0003508536585365854,9.982926829268292e-05
0.0004682,0.01643,15400000.0,148.0,2.3e+17,0.00389,0.37225,0.61262,9.53e-06,7.72e-06,0.00374,0.00611,15.38860975609756,2.005,3.56658536585366e-05,1.51e-11,0.00023107317073170738,0.002509756097560976,0.0015068292682926833,0.0020987804878048783,0.002299756097560976,0.001074878048780488,0.0003566585365853659,0.0001014878048780488
0.0004761,0.01652,15400000.0,148.0,2.3e+17,0.00395,0.37234,0.61254,9.53e-06,7.72e-06,0.00374,0.00611,15.387731707317073,2.005,3.603902439024391e-05,1.51e-11,0.00023348780487804884,0.002531707317073171,0.0015221951219512198,0.0021185365853658537,0.002321707317073171,0.0010858536585365854,0.0003603902439024391,0.00010258536585365856
0.0004878,0.01666,15400000.0,148.0,2.3e+17,0.00405,0.37247,0.61241,9.54e-06,7.72e-06,0.00374,0.00611,15.386365853658535,2.005,3.6619512195121964e-05,1.51e-11,0.00023724390243902446,0.002565853658536586,0.0015460975609756101,0.0021492682926829276,0.002355853658536586,0.0011029268292682929,0.0003661951219512196,0.0001042926829268293
0.0005003,0.0168,15400000.0,147.0,2.3e+17,0.00415,0.3726,0.61227,9.56e-06,7.72e-06,0.00374,0.00611,15.385,2.005,3.72e-05,1.51e-11,0.000241,0.0026,0.00157,0.00218,0.00239,0.00112,0.000372,0.000106
0.0005086,0.01689,15400000.0,147.0,2.3e+17,0.00422,0.37269,0.61219,9.56e-06,7.72e-06,0.00374,0.00611,15.383902439024391,2.005,3.759512195121951e-05,1.5078048780487807e-11,0.00024363414634146342,0.0026241463414634143,0.001583170731707317,0.0021997560975609756,0.002411951219512195,0.0011309756097560974,0.00037573170731707316,0.0001073170731707317
0.000521,0.01703,15400000.0,147.0,2.3e+17,0.00432,0.37282,0.61205,9.57e-06,7.71e-06,0.00374,0.00611,15.38219512195122,2.005,3.820975609756098e-05,1.5043902439024392e-11,0.0002477317073170732,0.002661707317073171,0.001603658536585366,0.002230487804878049,0.00244609756097561,0.0011480487804878048,0.0003815365853658537,0.0001093658536585366
0.0005341,0.01717,15400000.0,147.0,2.29e+17,0.00443,0.37296,0.61191,9.59e-06,7.71e-06,0.00374,0.00611,15.38048780487805,2.005,3.8824390243902446e-05,1.5009756097560974e-11,0.000251829268292683,0.0026992682926829273,0.0016241463414634148,0.0022612195121951223,0.002480243902439025,0.0011651219512195123,0.0003873414634146342,0.00011141463414634149
0.0005429,0.01727,15400000.0,147.0,2.29e+17,0.0045,0.37305,0.61182,9.59e-06,7.71e-06,0.00374,0.00611,15.379414634146341,2.0048536585365855,3.9263414634146346e-05,1.5e-11,0.000254609756097561,0.00272609756097561,0.0016402439024390245,0.0022831707317073173,0.0025046341463414636,0.0011773170731707318,0.0003916341463414635,0.00011273170731707319
0.000556,0.01741,15400000.0,147.0,2.29e+17,0.00461,0.37319,0.61169,9.61e-06,7.71e-06,0.00374,0.00611,15.378048780487806,2.004512195121951,3.98780487804878e-05,1.5e-11,0.0002583658536585366,0.0027636585365853656,0.0016641463414634142,0.00231390243902439,0.0025387804878048777,0.0011943902439024389,0.000397780487804878,0.00011443902439024389
0.0005699,0.01755,15400000.0,147.0,2.29e+17,0.00473,0.37334,0.61154,9.62e-06,7.71e-06,0.00374,0.00611,15.376682926829268,2.004170731707317,4.049268292682927e-05,1.5e-11,0.0002621219512195122,0.002801219512195122,0.0016880487804878047,0.002344634146341463,0.0025729268292682926,0.0012114634146341463,0.0004039268292682927,0.00011614634146341463
0.0005791,0.01765,15400000.0,147.0,2.29e+17,0.0048,0.37343,0.61145,9.63e-06,7.71e-06,0.00374,0.00611,15.375634146341463,2.004,4.0939024390243896e-05,1.5e-11,0.0002648780487804878,0.0028280487804878047,0.001705121951219512,0.002366585365853658,0.0025973170731707312,0.0012236585365853656,0.0004083170731707317,0.00011736585365853657
0.000593,0.01779,15400000.0,147.0,2.29e+17,0.00492,0.37357,0.6113,9.64e-06,7.71e-06,0.00374,0.00611,15.373926829268292,2.004,4.158780487804878e-05,1.5e-11,0.0002689756097560976,0.0028656097560975607,0.0017290243902439023,0.0023973170731707316,0.002631463414634146,0.001240731707317073,0.00041446341463414636,0.00011907317073170731
0.0006076,0.01793,15400000.0,147.0,2.29e+17,0.00504,0.37372,0.61116,9.65e-06,7.71e-06,0.00374,0.00611,15.372219512195121,2.004,4.223658536585366e-05,1.5e-11,0.00027307317073170734,0.002903170731707317,0.0017529268292682928,0.002428048780487805,0.002665609756097561,0.0012578048780487806,0.000420609756097561,0.00012078048780487805
0.0006174,0.01803,15400000.0,147.0,2.29e+17,0.00512,0.37382,0.61106,9.66e-06,7.7e-06,0.00374,0.00611,15.371,2.004,4.27e-05,1.5e-11,0.000276,0.00293,0.00177,0.00245,0.00269,0.00127,0.000425,0.000122
0.000632,0.01817,15400000.0,147.0,2.29e+17,0.00524,0.37396,0.61091,9.67e-06,7.7e-06,0.00374,0.00611,15.36929268292683,2.004,4.3314634146341455e-05,1.4965853658536585e-11,0.0002804390243902438,0.0029675609756097555,0.0017904878048780484,0.0024807317073170724,0.002724146341463414,0.001287073170731707,0.00043148780487804863,0.00012404878048780484
0.0006473,0.01832,15400000.0,147.0,2.29e+17,0.00536,0.37412,0.61076,9.68e-06,7.7e-06,0.00374,0.00612,15.367463414634146,2.004,4.397317073170731e-05,1.492926829268293e-11,0.00028519512195121944,0.00300780487804878,0.0018124390243902436,0.0025136585365853653,0.0027607317073170727,0.0013053658536585364,0.00043843902439024383,0.00012624390243902436
0.0006575,0.01842,15400000.0,147.0,2.29e+17,0.00545,0.37422,0.61066,9.69e-06,7.7e-06,0.00374,0.00612,15.366243902439024,2.004,4.4412195121951204e-05,1.490487804878049e-11,0.0002883658536585365,0.003034634146341463,0.001827073170731707,0.0025356097560975607,0.0027851219512195114,0.0013175609756097557,0.0004430731707317072,0.00012770731707317069
0.0006727,0.01856,15400000.0,147.0,2.29e+17,0.00557,0.37437,0.61051,9.71e-06,7.7e-06,0.00374,0.00612,15.364536585365853,2.0037073170731707,4.508536585365853e-05,1.49e-11,0.0002925121951219512,0.0030721951219512193,0.0018504878048780486,0.002569268292682927,0.0028192682926829267,0.001337560975609756,0.00044956097560975607,0.0001297560975609756
0.0006888,0.01871,15400000.0,147.0,2.29e+17,0.0057,0.37452,0.61036,9.72e-06,7.7e-06,0.00374,0.00612,15.362707317073172,2.003341463414634,4.581707317073171e-05,1.49e-11,0.0002969024390243903,0.0031124390243902444,0.00187609756097561,0.002605853658536586,0.0028558536585365857,0.0013595121951219514,0.00045651219512195127,0.00013195121951219515
0.0006995,0.0188,15400000.0,147.0,2.29e+17,0.00579,0.37462,0.61025,9.73e-06,7.7e-06,0.00374,0.00612,15.361609756097561,2.003121951219512,4.6256097560975614e-05,1.49e-11,0.0002995365853658537,0.003136585365853659,0.0018914634146341466,0.002627804878048781,0.002877804878048781,0.0013726829268292686,0.00046068292682926835,0.00013326829268292686
0.0007156,0.01895,15400000.0,147.0,2.29e+17,0.00592,0.37478,0.6101,9.74e-06,7.69e-06,0.00374,0.00612,15.359780487804878,2.003,4.696341463414635e-05,1.487560975609756e-11,0.00030417073170731717,0.0031768292682926836,0.0019170731707317077,0.002661951219512196,0.0029143902439024397,0.0013921951219512199,0.0004676341463414635,0.00013546341463414638
0.0007325,0.0191,15400000.0,147.0,2.28e+17,0.00606,0.37494,0.60994,9.76e-06,7.69e-06,0.00374,0.00612,15.357951219512195,2.003,4.765853658536585e-05,1.4839024390243902e-11,0.00030892682926829266,0.0032170731707317074,0.0019426829268292683,0.002694878048780488,0.002950975609756098,0.0014104878048780487,0.00047458536585365854,0.00013765853658536585
0.0007438,0.0192,15400000.0,147.0,2.28e+17,0.00615,0.37505,0.60983,9.76e-06,7.69e-06,0.00374,0.00612,15.356731707317072,2.003,4.812195121951219e-05,1.4814634146341464e-11,0.0003120975609756097,0.00324390243902439,0.0019597560975609754,0.0027168292682926824,0.0029753658536585364,0.0014226829268292683,0.0004792195121951219,0.00013912195121951217
0.0007608,0.01934,15400000.0,146.0,2.28e+17,0.00629,0.37521,0.60967,9.78e-06,7.69e-06,0.00374,0.00612,15.355024390243903,2.003,4.879024390243902e-05,1.48e-11,0.00031653658536585363,0.003281463414634146,0.0019836585365853657,0.002749512195121951,0.0030114634146341463,0.0014397560975609757,0.0004859024390243902,0.00014097560975609755
0.0007786,0.0195,15400000.0,146.0,2.28e+17,0.00644,0.37537,0.60951,9.79e-06,7.69e-06,0.00374,0.00612,15.353073170731708,2.003,4.957073170731707e-05,1.48e-11,0.00032160975609756096,0.003324390243902439,0.0020109756097560975,0.0027885365853658538,0.003054390243902439,0.0014592682926829268,0.0004937073170731707,0.00014292682926829269
0.0007905,0.0196,15400000.0,146.0,2.28e+17,0.00654,0.37548,0.6094,9.8e-06,7.69e-06,0.00374,0.00612,15.351853658536585,2.003,5.005853658536585e-05,1.48e-11,0.000324780487804878,0.003351219512195122,0.0020280487804878048,0.0028129268292682924,0.003081219512195122,0.0014714634146341464,0.0004985853658536585,0.00014414634146341462
0.0008146,0.0198,15400000.0,146.0,2.28e+17,0.00673,0.3757,0.60918,9.82e-06,7.68e-06,0.00374,0.00612,15.349414634146342,2.0026829268292685,5.106585365853659e-05,1.48e-11,0.00033112195121951226,0.0034048780487804884,0.0020590243902439027,0.002858536585365854,0.003131707317073171,0.0014990243902439026,0.0005080243902439024,0.00014721951219512198
0.0008334,0.01995,15400000.0,146.0,2.28e+17,0.00689,0.37587,0.609,9.84e-06,7.68e-06,0.00374,0.00612,15.347585365853659,2.0023170731707314,5.183414634146341e-05,1.48e-11,0.00033587804878048774,0.003445121951219512,0.0020809756097560973,0.002891463414634146,0.003168292682926829,0.0015209756097560973,0.0005149756097560975,0.00014978048780487803
0.0008459,0.02005,15400000.0,146.0,2.28e+17,0.00699,0.37599,0.60889,9.85e-06,7.68e-06,0.00374,0.00612,15.346365853658536,2.002073170731707,5.234634146341462e-05,1.48e-11,0.0003390487804878048,0.0034719512195121945,0.0020956097560975604,0.002913414634146341,0.003192682926829268,0.0015356097560975605,0.0005196097560975608,0.00015148780487804874
0.0008651,0.0202,15300000.0,146.0,2.28e+17,0.00715,0.37616,0.60872,9.86e-06,7.68e-06,0.00374,0.00612,15.344536585365853,2.002,5.308536585365853e-05,1.4770731707317075e-11,0.00034380487804878046,0.003512195121951219,0.0021204878048780482,0.002949268292682926,0.0032292682926829265,0.001554634146341463,0.0005271463414634145,0.00015375609756097558
0.0008914,0.02041,15300000.0,146.0,2.28e+17,0.00736,0.37639,0.60849,9.88e-06,7.68e-06,0.00374,0.00612,15.341975609756098,2.002,5.410975609756098e-05,1.4719512195121953e-11,0.0003504634146341464,0.0035685365853658536,0.0021563414634146343,0.003000487804878049,0.0032804878048780487,0.0015802439024390244,0.0005379024390243902,0.00015682926829268292
0.0009112,0.02056,15300000.0,146.0,2.28e+17,0.00752,0.37657,0.60831,9.9e-06,7.67e-06,0.00374,0.00613,15.339975609756097,2.002,5.487560975609755e-05,1.47e-11,0.00035539024390243896,0.0036104878048780482,0.0021819512195121946,0.003035365853658536,0.0033187804878048776,0.001600243902439024,0.0005454146341463413,0.0001590243902439024
0.000932,0.02071,15300000.0,146.0,2.27e+17,0.00769,0.37675,0.60813,9.91e-06,7.67e-06,0.00374,0.00613,15.337780487804878,2.002,5.568048780487805e-05,1.47e-11,0.0003605121951219512,0.003654390243902439,0.002207560975609756,0.003068292682926829,0.0033590243902439022,0.0016221951219512194,0.0005527317073170731,0.00016121951219512194
0.0009459,0.02082,15300000.0,146.0,2.27e+17,0.00781,0.37687,0.60801,9.92e-06,7.67e-06,0.00374,0.00613,15.336170731707318,2.002,5.627073170731709e-05,1.47e-11,0.0003642682926829269,0.0036865853658536595,0.0022263414634146345,0.0030924390243902444,0.0033885365853658545,0.0016382926829268296,0.0005580975609756098,0.00016282926829268296
0.0009667,0.02097,15300000.0,146.0,2.27e+17,0.00798,0.37705,0.60783,9.94e-06,7.67e-06,0.00374,0.00613,15.334146341463414,2.0018292682926826,5.7058536585365857e-05,1.4682926829268294e-11,0.00036939024390243903,0.003728780487804878,0.002251951219512195,0.0031270731707317076,0.0034270731707317075,0.0016602439024390244,0.0005655853658536585,0.00016519512195121953
0.0009886,0.02113,15300000.0,146.0,2.27e+17,0.00816,0.37724,0.60764,9.95e-06,7.67e-06,0.00374,0.00613,15.33219512195122,2.0014390243902436,5.787804878048781e-05,1.4643902439024392e-11,0.00037485365853658537,0.003771707317073171,0.002279268292682927,0.00316609756097561,0.0034660975609756097,0.001683658536585366,0.0005737804878048781,0.0001679268292682927
0.0010032,0.02124,15300000.0,146.0,2.27e+17,0.00828,0.37736,0.60752,9.97e-06,7.67e-06,0.00374,0.00613,15.330853658536586,2.001170731707317,5.8441463414634146e-05,1.4617073170731707e-11,0.00037860975609756094,0.003801219512195122,0.0022980487804878046,0.0031929268292682925,0.0034929268292682924,0.0016997560975609755,0.0005794146341463414,0.00016980487804878048
0.0010251,0.02139,15300000.0,146.0,2.27e+17,0.00845,0.37755,0.60733,9.98e-06,7.66e-06,0.00374,0.00613,15.328829268292683,2.001,5.922926829268293e-05,1.46e-11,0.0003837317073170732,0.0038414634146341463,0.0023236585365853657,0.003227560975609756,0.0035295121951219514,0.0017197560975609756,0.0005870975609756098,0.00017217073170731708
