r,l,log10(n_eN_A),m,nu B8,nu Be7,nu F17,nu hep,nu N13,nu O15,nu pep,nu pp,P,rho,T,X_7Be,X_C12,X_H,X_He3,X_He4,X_N14,X_N16
0.71487048,0.998896879,3.92E-07,0.977896562,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.11105E+13,0.173275174,2128371.668,1.07E-23,0.002251979,0.751877164,0.000103403,0.235041241,0.000652346,0.005671
0.715852933,0.998898436,3.87E-07,0.978092272,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.04862E+13,0.171877526,2119482.901,1.07E-23,0.002246488,0.752332592,0.000103236,0.234620942,0.000650913,0.005656799
0.716835385,0.998900015,3.82E-07,0.978286767,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.98687E+13,0.170495379,2110558.118,1.07E-23,0.002241136,0.75279031,0.000103072,0.234199425,0.000649426,0.005642457
0.717817838,0.998901614,3.75E-07,0.97848005,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.92578E+13,0.169128477,2101597.526,1.07E-23,0.002235949,0.753249949,0.000102912,0.233777062,0.000647885,0.005628097
0.71880029,0.998903229,3.67E-07,0.978672125,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.86534E+13,0.167776545,2092601.417,1.07E-23,0.00223095,0.753711141,0.000102756,0.233354222,0.000646292,0.005613835
0.719782743,0.998904858,3.58E-07,0.978862995,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.80555E+13,0.166439295,2083570.167,1.07E-23,0.002226159,0.754173516,0.000102605,0.23293128,0.000644654,0.00559979
0.720765195,0.998906499,3.48E-07,0.979052662,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.7464E+13,0.165116417,2074504.248,1.07E-23,0.002221595,0.754636707,0.00010246,0.232508611,0.000642987,0.005586079
0.721747648,0.998908148,3.37E-07,0.979241131,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.68788E+13,0.163807587,2065404.221,1.07E-23,0.002217271,0.755100345,0.000102321,0.232086594,0.000641312,0.005572817
0.7227301,0.998909804,3.26E-07,0.979428403,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.62998E+13,0.162512462,2056270.748,1.07E-23,0.002213199,0.755561681,0.00010219,0.231665801,0.000639658,0.005560138
0.723712553,0.998911464,3.13E-07,0.979614483,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.5727E+13,0.16123068,2047104.59,1.07E-23,0.002209385,0.756009473,0.000102067,0.231248895,0.000638064,0.005548241
0.724695005,0.998913125,3.00E-07,0.979799374,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.51604E+13,0.159961866,2037906.6,1.07E-23,0.002205831,0.756430587,0.000101951,0.230842371,0.000636571,0.005537342
0.725677457,0.998914785,2.86E-07,0.979983079,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.45997E+13,0.158705631,2028677.723,1.07E-23,0.002202539,0.75681189,0.000101843,0.230456698,0.000635218,0.005527652
0.72665991,0.998916443,2.72E-07,0.980165602,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.40451E+13,0.157461583,2019418.984,1.07E-23,0.002199505,0.757140423,0.000101743,0.230106307,0.000634034,0.00551938
0.727642362,0.998918095,2.56E-07,0.980346946,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.34964E+13,0.156229324,2010131.489,1.07E-23,0.002196724,0.757411041,0.000101651,0.229807555,0.000633037,0.005512583
0.728624815,0.998919741,2.41E-07,0.980527116,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.29535E+13,0.155008453,2000816.415,1.07E-23,0.002194187,0.757629401,0.000101566,0.229570465,0.000632227,0.005507108
0.729607267,0.998921377,2.25E-07,0.980706114,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.24164E+13,0.153798576,1991475.005,1.07E-23,0.002191885,0.757801951,0.000101489,0.229395114,0.000631595,0.005502789
0.73058972,0.998923001,2.08E-07,0.980883944,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.1885E+13,0.152599302,1982108.566,1.07E-23,0.002189807,0.757935138,0.000101418,0.229271844,0.000631124,0.005499461
0.731572172,0.998924613,1.91E-07,0.981060611,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.13593E+13,0.151410248,1972718.459,1.07E-23,0.002187941,0.75803541,0.000101355,0.229186271,0.000630793,0.00549696
0.732554625,0.99892621,1.73E-07,0.981236118,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.08392E+13,0.150231045,1963306.096,1.07E-23,0.002186274,0.758109215,0.000101297,0.229126005,0.000630581,0.005495124
0.733537077,0.99892779,1.56E-07,0.98141047,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.03246E+13,0.149061336,1953872.939,1.07E-23,0.002184792,0.758163,0.000101246,0.229081542,0.000630466,0.005493788
0.73451953,0.998929351,1.37E-07,0.981583669,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.98155E+13,0.14790078,1944420.487,1.07E-23,0.002183482,0.758203213,0.0001012,0.229046268,0.000630428,0.005492793
0.735501982,0.998930892,1.19E-07,0.981755721,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.93118E+13,0.146749055,1934950.277,1.07E-23,0.00218233,0.758236267,0.000101159,0.229016453,0.000630446,0.005491974
0.736484434,0.998932412,1.01E-07,0.981926628,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.88135E+13,0.14560586,1925463.878,1.07E-23,0.002181324,0.758266291,0.000101122,0.2289909,0.000630504,0.005491231
0.737466887,0.998933908,8.17E-08,0.982096397,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.83205E+13,0.144470918,1915962.886,1.07E-23,0.002180451,0.758293713,0.00010109,0.228969279,0.000630588,0.00549055
0.738449339,0.99893538,6.28E-08,0.98226503,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.78327E+13,0.14334397,1906448.919,1.07E-23,0.0021797,0.758318628,0.000101061,0.228951296,0.000630685,0.005489931
0.739431792,0.998936826,4.37E-08,0.982432531,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.73502E+13,0.142224777,1896923.612,1.07E-23,0.00217906,0.758341129,0.000101036,0.228936666,0.000630787,0.005489371
0.740414244,0.998938243,2.46E-08,0.982598906,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.68727E+13,0.14111312,1887388.616,1.07E-23,0.002178521,0.758361309,0.000101014,0.228925116,0.000630886,0.005488867
0.741396697,0.998939633,5.34E-09,0.982764159,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.64004E+13,0.140008797,1877845.59,1.07E-23,0.002178073,0.758379262,0.000100995,0.228916383,0.000630978,0.005488417
0.742379149,0.998940992,-1.39E-08,0.982928293,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.59331E+13,0.138911622,1868296.199,1.07E-23,0.002177708,0.758395082,0.000100979,0.228910214,0.000631058,0.00548802
0.743361602,0.998942319,-3.31E-08,0.983091314,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.54707E+13,0.137821426,1858742.107,1.07E-23,0.002177418,0.758408863,0.000100965,0.228906367,0.000631125,0.005487672
0.744344054,0.998943615,-5.24E-08,0.983253226,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.50133E+13,0.136738053,1849184.978,1.07E-23,0.002177194,0.758420696,0.000100953,0.228904608,0.000631178,0.005487372
0.745326507,0.998944876,-7.15E-08,0.983414033,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.45608E+13,0.135661361,1839626.469,1.07E-23,0.002177031,0.758430677,0.000100943,0.228904716,0.000631218,0.005487117
0.746308959,0.998946103,-9.06E-08,0.98357374,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.4113E+13,0.134591221,1830068.226,1.07E-23,0.00217692,0.758438899,0.000100934,0.22890648,0.000631244,0.005486905
0.747291411,0.998947295,-1.10E-07,0.983732352,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.36701E+13,0.133527516,1820511.883,1.07E-23,0.002176856,0.758445455,0.000100927,0.228909699,0.000631259,0.005486733
0.748273864,0.99894845,-1.28E-07,0.983889874,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.32319E+13,0.132470138,1810959.054,1.07E-23,0.002176834,0.758450439,0.000100922,0.22891418,0.000631265,0.0054866
0.749256316,0.998949568,-1.47E-07,0.984046309,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.27983E+13,0.131418992,1801411.336,1.07E-23,0.002176847,0.758453944,0.000100917,0.228919745,0.000631263,0.005486503
0.750238769,0.998950648,-1.65E-07,0.984201663,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.23694E+13,0.13037399,1791870.3,1.07E-23,0.002176892,0.758456064,0.000100914,0.228926221,0.000631254,0.00548644
0.751221221,0.998951688,-1.84E-07,0.984355941,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.19451E+13,0.129335053,1782337.49,1.07E-23,0.002176964,0.758456892,0.000100911,0.228933451,0.00063124,0.005486408
0.752203674,0.998952689,-2.02E-07,0.984509147,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.15253E+13,0.128302111,1772814.421,1.07E-23,0.00217706,0.758456522,0.00010091,0.228941283,0.000631223,0.005486406
0.753186126,0.99895365,-2.19E-07,0.984661286,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.111E+13,0.1272751,1763302.576,1.07E-23,0.002177174,0.758455048,0.000100909,0.228949579,0.000631203,0.00548643
0.754168579,0.99895457,-2.37E-07,0.984812364,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.06991E+13,0.126253962,1753803.401,1.07E-23,0.002177305,0.758452563,0.000100908,0.228958209,0.000631181,0.00548648
0.755151031,0.998955448,-2.54E-07,0.984962385,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.02926E+13,0.125238646,1744318.305,1.07E-23,0.002177449,0.75844916,0.000100908,0.228967055,0.000631158,0.005486552
0.756133483,0.998956284,-2.71E-07,0.985111354,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.98905E+13,0.124229106,1734848.654,1.07E-23,0.002177604,0.758444933,0.000100909,0.228976009,0.000631135,0.005486644
0.757115936,0.998957077,-2.87E-07,0.985259276,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.94927E+13,0.123225298,1725395.773,1.07E-23,0.002177767,0.758439975,0.00010091,0.228984972,0.000631112,0.005486754
0.758098388,0.998957827,-3.04E-07,0.985406156,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.90992E+13,0.122227185,1715960.942,1.07E-23,0.002177936,0.758434381,0.000100911,0.228993857,0.000631089,0.005486879
0.759080841,0.998958534,-3.19E-07,0.985551999,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.87099E+13,0.121234731,1706545.39,1.07E-23,0.002178109,0.758428243,0.000100913,0.229002587,0.000631068,0.005487019
0.760063293,0.998959197,-3.35E-07,0.98569681,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.83247E+13,0.120247905,1697150.298,1.07E-23,0.002178286,0.758421655,0.000100915,0.229011094,0.000631048,0.005487169
0.761045746,0.998959815,-3.50E-07,0.985840595,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.79437E+13,0.119266677,1687776.795,1.07E-23,0.002178463,0.758414712,0.000100917,0.229019322,0.000631029,0.005487328
0.762028198,0.99896039,-3.64E-07,0.985983359,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.75668E+13,0.118291018,1678425.955,1.07E-23,0.002178641,0.758407505,0.000100919,0.229027225,0.000631011,0.005487494
0.763010651,0.99896092,-3.79E-07,0.986125106,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.7194E+13,0.117320902,1669098.797,1.07E-23,0.002178818,0.758400129,0.000100922,0.229034766,0.000630995,0.005487664
0.763993103,0.998961405,-3.92E-07,0.986265842,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.68252E+13,0.116356302,1659796.281,1.07E-23,0.002178993,0.758392677,0.000100925,0.22904192,0.00063098,0.005487836
0.764975556,0.998961844,-4.06E-07,0.986405572,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.64604E+13,0.115397192,1650519.309,1.07E-23,0.002179165,0.758385243,0.000100927,0.229048671,0.000630966,0.005488008
0.765958008,0.998962239,-4.19E-07,0.986544302,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.60995E+13,0.114443548,1641268.722,1.07E-23,0.002179334,0.75837792,0.00010093,0.229055014,0.000630954,0.005488178
0.76694046,0.998962589,-4.31E-07,0.986682036,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.57425E+13,0.113495342,1632045.298,1.07E-23,0.002179499,0.758370791,0.000100933,0.229060955,0.000630944,0.005488343
0.767922913,0.998962894,-4.43E-07,0.98681878,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.53893E+13,0.112552548,1622849.751,1.07E-23,0.002179659,0.758363875,0.000100936,0.229066504,0.000630934,0.005488503
0.768905365,0.998963153,-4.54E-07,0.98695454,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.504E+13,0.111615139,1613682.734,1.07E-23,0.002179814,0.75835717,0.00010094,0.229071672,0.000630926,0.005488659
0.769887818,0.998963367,-4.65E-07,0.98708932,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.46945E+13,0.110683086,1604544.84,1.07E-23,0.002179963,0.758350673,0.000100943,0.229076472,0.000630919,0.005488809
0.77087027,0.998963537,-4.76E-07,0.987223126,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.43528E+13,0.109756359,1595436.604,1.07E-23,0.002180106,0.758344382,0.000100946,0.229080913,0.000630913,0.005488955
0.771852723,0.998963661,-4.85E-07,0.987355963,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.40147E+13,0.10883493,1586358.502,1.07E-23,0.002180242,0.758338294,0.00010095,0.229085007,0.000630908,0.005489096
0.772835175,0.998963741,-4.95E-07,0.987487837,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.36804E+13,0.107918767,1577310.96,1.07E-23,0.002180372,0.758332406,0.000100953,0.229088765,0.000630903,0.005489233
0.773817628,0.998963776,-5.04E-07,0.987618753,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.33497E+13,0.107007841,1568294.348,1.07E-23,0.002180494,0.758326717,0.000100957,0.229092198,0.0006309,0.005489365
0.77480008,0.998963767,-5.12E-07,0.987748717,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.30226E+13,0.106102119,1559308.988,1.07E-23,0.002180609,0.758321222,0.00010096,0.229095316,0.000630898,0.005489492
0.775782533,0.998963713,-5.20E-07,0.987877733,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.2699E+13,0.10520157,1550355.153,1.07E-23,0.002180716,0.758315921,0.000100964,0.22909813,0.000630896,0.005489615
0.776764985,0.998963616,-5.27E-07,0.988005808,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.23791E+13,0.104306161,1541433.067,1.07E-23,0.002180816,0.758310811,0.000100967,0.229100649,0.000630895,0.005489734
0.777747437,0.998963476,-5.34E-07,0.988132946,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.20626E+13,0.10341586,1532542.912,1.07E-23,0.002180907,0.758305888,0.000100971,0.229102885,0.000630895,0.005489848
0.77872989,0.998963292,-5.40E-07,0.988259154,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.17496E+13,0.102530634,1523684.824,1.07E-23,0.002180991,0.75830115,0.000100974,0.229104847,0.000630895,0.005489958
0.779712342,0.998963066,-5.45E-07,0.988384436,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.14401E+13,0.10165045,1514858.899,1.07E-23,0.002181066,0.758296596,0.000100978,0.229106545,0.000630896,0.005490063
0.780694795,0.998962798,-5.50E-07,0.988508799,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.11339E+13,0.100775273,1506065.193,1.07E-23,0.002181133,0.758292221,0.000100981,0.229107988,0.000630898,0.005490165
0.781677247,0.998962487,-5.55E-07,0.988632247,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.08312E+13,0.09990507,1497303.723,1.07E-23,0.002181193,0.758288025,0.000100984,0.229109187,0.0006309,0.005490262
0.7826597,0.998962136,-5.59E-07,0.988754786,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.05318E+13,0.099039807,1488574.47,1.07E-23,0.002181244,0.758284003,0.000100988,0.229110151,0.000630902,0.005490355
0.783642152,0.998961743,-5.62E-07,0.988876422,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.02357E+13,0.09817945,1479877.379,1.07E-23,0.002181287,0.758280154,0.000100991,0.229110889,0.000630905,0.005490445
0.784624605,0.998961311,-5.65E-07,0.98899716,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.99429E+13,0.097323965,1471212.363,1.07E-23,0.002181322,0.758276476,0.000100994,0.229111411,0.000630908,0.00549053
0.785607057,0.998960838,-5.67E-07,0.989117005,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.96534E+13,0.096473316,1462579.301,1.07E-23,0.002181349,0.758272965,0.000100998,0.229111725,0.000630912,0.005490612
0.78658951,0.998960327,-5.69E-07,0.989235964,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.9367E+13,0.095627469,1453978.045,1.07E-23,0.002181369,0.758269619,0.000101001,0.229111841,0.000630916,0.005490689
0.787571962,0.998959776,-5.70E-07,0.989354041,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.90839E+13,0.094786391,1445408.413,1.07E-23,0.002181381,0.758266435,0.000101004,0.229111767,0.00063092,0.005490763
0.788554414,0.998959188,-5.71E-07,0.989471242,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.88039E+13,0.093950046,1436870.2,1.07E-23,0.002181387,0.758263412,0.000101007,0.229111512,0.000630925,0.005490834
0.789536867,0.998958563,-5.71E-07,0.989587573,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.85271E+13,0.093118399,1428363.172,1.07E-23,0.002181385,0.758260546,0.00010101,0.229111084,0.00063093,0.0054909
0.790519319,0.998957901,-5.71E-07,0.989703038,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.82534E+13,0.092291416,1419887.072,1.07E-23,0.002181376,0.758257835,0.000101012,0.229110492,0.000630935,0.005490963
0.791501772,0.998957204,-5.70E-07,0.989817645,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.79828E+13,0.091469064,1411441.619,1.07E-23,0.002181361,0.758255276,0.000101015,0.229109744,0.00063094,0.005491023
0.792484224,0.998956471,-5.68E-07,0.989931397,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.77152E+13,0.090651307,1403026.508,1.07E-23,0.002181339,0.758252867,0.000101018,0.229108848,0.000630945,0.005491079
0.793466677,0.998955704,-5.66E-07,0.990044301,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.74506E+13,0.089838111,1394641.416,1.07E-23,0.002181312,0.758250605,0.00010102,0.229107812,0.00063095,0.005491131
0.794449129,0.998954904,-5.64E-07,0.990156361,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.7189E+13,0.089029442,1386286,1.07E-23,0.002181279,0.758248489,0.000101022,0.229106644,0.000630956,0.005491181
0.795431582,0.998954071,-5.60E-07,0.990267584,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.69304E+13,0.088225267,1377959.897,1.07E-23,0.00218124,0.758246514,0.000101025,0.229105351,0.000630961,0.005491227
0.796414034,0.998953206,-5.57E-07,0.990377975,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.66747E+13,0.087425552,1369662.728,1.07E-23,0.002181197,0.758244679,0.000101027,0.229103942,0.000630967,0.005491269
0.797396486,0.998952309,-5.53E-07,0.990487539,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.6422E+13,0.086630263,1361394.098,1.07E-23,0.002181149,0.758242981,0.000101029,0.229102423,0.000630972,0.005491309
0.798378939,0.998951383,-5.48E-07,0.990596282,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.61721E+13,0.085839367,1353153.598,1.07E-23,0.002181097,0.758241418,0.000101031,0.229100802,0.000630978,0.005491345
0.799361391,0.998950427,-5.43E-07,0.990704209,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.59251E+13,0.085052832,1344940.805,1.07E-23,0.002181041,0.758239987,0.000101033,0.229099086,0.000630983,0.005491379
0.800343844,0.998949443,-5.38E-07,0.990811325,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.56809E+13,0.084270625,1336755.283,1.07E-23,0.002180981,0.758238686,0.000101035,0.229097282,0.000630989,0.005491409
0.801326296,0.998948431,-5.32E-07,0.990917636,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.54395E+13,0.083492713,1328596.585,1.07E-23,0.002180918,0.758237511,0.000101036,0.229095396,0.000630994,0.005491437
0.802308749,0.998947393,-5.25E-07,0.991023148,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.52009E+13,0.082719066,1320464.254,1.07E-23,0.002180852,0.758236461,0.000101038,0.229093436,0.000630999,0.005491461
0.803291201,0.998946329,-5.18E-07,0.991127865,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.49651E+13,0.08194965,1312357.823,1.07E-23,0.002180783,0.758235533,0.000101039,0.229091409,0.000631005,0.005491483
0.804273654,0.99894524,-5.11E-07,0.991231794,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.4732E+13,0.081184436,1304276.818,1.07E-23,0.002180713,0.758234725,0.00010104,0.229089319,0.00063101,0.005491502
0.805256106,0.998944128,-5.03E-07,0.991334938,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.45016E+13,0.080423392,1296220.756,1.07E-23,0.002180641,0.758234033,0.000101042,0.229087175,0.000631015,0.005491518
0.806238559,0.998942993,-4.95E-07,0.991437304,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.42738E+13,0.079666489,1288189.151,1.07E-23,0.002180567,0.758233455,0.000101043,0.229084981,0.000631019,0.005491532
0.807221011,0.998941836,-4.86E-07,0.991538897,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.40488E+13,0.078913695,1280181.507,1.07E-23,0.002180492,0.75823299,0.000101044,0.229082744,0.000631024,0.005491543
0.808203463,0.998940658,-4.77E-07,0.991639722,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.38263E+13,0.078164983,1272197.328,1.07E-23,0.002180417,0.758232634,0.000101044,0.229080471,0.000631029,0.005491551
